path_id,t,S,VS,delta_S,delta_V,gain_S,gain_V,tc,cum_pnl
4,9,105.7156,6.8835,0.9318,1.4937,-2.0100,-0.0647,0.0000,-0.7823
4,10,103.3977,6.8358,0.9447,1.5518,-1.1974,6.8936,0.0000,4.9140
4,11,102.1127,11.4510,0.7172,0.9348,-0.6364,5.4319,0.0002,9.7093
4,12,101.4391,14.9513,0.5187,0.2939,3.7374,-4.2128,0.0002,9.2337
4,13,106.6501,10.4445,0.6924,0.6038,-0.6815,0.2588,0.0001,8.8108
4,14,105.3361,11.3249,0.6763,0.5968,5.4693,-2.9967,0.0000,11.2834
4,15,113.2351,6.3622,0.8961,1.1047,-1.7405,1.9855,0.0001,11.5283
4,16,110.6615,9.6892,0.7944,0.9032,3.3519,-1.4732,0.0001,13.4070
4,17,114.4020,8.3557,0.8489,0.9891,1.8997,-0.6596,0.0000,14.6471
4,18,116.7934,7.6254,0.9023,1.1100,-0.9449,0.3451,0.0000,14.0473
4,19,115.6803,7.9743,0.8909,1.0949,2.4722,-4.3783,0.0000,12.1412
4,20,118.4202,4.0298,1.0815,1.5806,3.3252,-1.9747,0.0001,13.4916
4,21,122.1525,2.2263,1.2718,2.0821,1.5815,-2.9587,0.0001,12.1143
4,22,123.6148,0.3545,1.4687,2.5322,-0.3903,2.6592,0.0001,14.3831
4,23,123.3079,1.6316,1.5066,2.6120,0.5049,1.9111,0.0000,16.7991
4,24,123.6517,2.3863,1.4895,2.5630,1.2815,1.1091,0.0000,19.1897
4,25,124.5022,2.8109,1.4605,2.4824,1.2912,-0.8282,0.0000,19.6527
4,26,125.3691,2.4878,1.4620,2.4645,2.9644,-2.7116,0.0000,19.9055
4,27,127.3988,1.3955,1.5219,2.5658,0.2450,0.1881,0.0000,20.3386
4,28,127.5664,1.4718,1.5459,2.6006,1.9068,2.1391,0.0000,24.3845
4,29,128.8193,2.3055,1.5185,2.5231,4.0139,-2.7277,0.0000,25.6706
5,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
5,1,105.5350,8.1572,0.7930,1.0172,-2.7995,1.5358,0.0001,-1.2640
5,2,100.4074,12.1586,0.6520,0.7644,-3.6510,2.7734,0.0001,-2.1417
5,3,95.8031,14.8850,0.5045,0.3186,0.6159,-1.5153,0.0001,-3.0413
5,4,96.7476,12.9026,0.5810,0.4318,1.2809,-1.2991,0.0000,-3.0596
5,5,99.2866,8.8255,0.7392,0.8682,1.6404,0.2692,0.0001,-1.1501
5,6,102.1101,9.4490,0.7594,0.9658,-1.5839,-1.2952,0.0000,-4.0293
5,7,99.9674,7.9572,0.8225,1.1766,1.1307,-2.2914,0.0000,-5.1900
5,8,101.4564,5.5846,0.9564,1.5709,-0.4877,-0.1688,0.0001,-5.8466
5,9,100.8635,5.4412,1.0184,1.7859,0.1556,-0.0918,0.0000,-5.7828
5,10,101.0262,5.3827,1.0557,1.8946,-2.2320,3.9874,0.0000,-4.0274
5,11,98.8346,7.6154,0.9487,1.6375,-0.9910,1.7155,0.0001,-3.3030
5,12,97.8959,8.5209,0.8488,1.3384,0.0860,0.1604,0.0001,-3.0566
5,13,97.9866,8.6188,0.7987,1.1381,1.1357,-0.9258,0.0000,-2.8468
5,14,99.3246,7.9271,0.8178,1.1122,2.8386,-1.3601,0.0000,-1.3682
5,15,102.8787,6.7321,0.8892,1.2574,-0.4051,2.3162,0.0000,0.5428
5,16,102.3833,8.8145,0.8037,1.0364,2.3842,-3.6877,0.0000,-0.7608
5,17,105.0646,5.8817,0.9285,1.3022,0.6416,-0.5020,0.0000,-0.6212
5,18,105.8629,5.3973,0.9898,1.4984,0.4737,0.7011,0.0000,0.5535
5,19,106.3731,5.9357,0.9937,1.5215,-2.1074,7.7231,0.0000,6.1693
5,20,104.2439,11.0898,0.7321,0.8202,0.2469,-3.4188,0.0002,2.9972
5,21,104.4924,8.8428,0.7638,0.7972,-1.7328,3.1916,0.0000,4.4560
5,22,102.1255,12.7342,0.6111,0.4295,3.2910,-2.7235,0.0001,5.0235
5,23,106.4346,9.3177,0.7359,0.6828,-1.2233,0.7118,0.0001,4.5119
5,24,104.4327,10.9749,0.6826,0.5743,-2.2012,6.4237,0.0000,8.7343
5,25,101.4414,20.3831,0.3140,-0.1478,-2.9677,3.7076,0.0003,9.4739
5,26,97.0938,26.8393,0.0789,-0.3368,-2.8821,-1.1821,0.0001,5.4096
5,27,87.9156,34.8385,-0.1982,-0.6230,-0.8642,0.3028,0.0002,4.8480
5,28,76.9644,33.9396,-0.2410,-0.5348,-0.3105,3.8651,0.0001,8.4025
5,29,78.5308,27.7354,-0.0880,-0.3407,-0.4568,3.0736,0.0001,11.0193
6,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
6,1,102.6624,12.0923,0.6422,0.5753,-2.6599,2.4251,0.0001,-0.2350
6,2,97.7905,18.4109,0.4233,0.0639,0.2024,-2.1928,0.0002,-2.2256
6,3,98.1057,14.5993,0.5437,0.3301,-3.4770,0.3623,0.0001,-5.3403
6,4,89.8919,20.2682,0.3338,-0.0925,-1.7261,1.5905,0.0002,-5.4761
6,5,86.7170,25.0867,0.1680,-0.3105,-0.7321,0.4584,0.0001,-5.7500
6,6,84.5238,20.1303,0.2783,-0.0646,0.9975,-0.0362,0.0001,-4.7888
6,7,90.4604,20.2471,0.3126,-0.0771,0.6211,-0.2319,0.0000,-4.3996
6,8,92.6925,23.8384,0.2216,-0.2452,1.1642,0.1334,0.0001,-3.1021
6,9,96.4161,22.1073,0.2776,-0.1389,-0.9614,-1.2191,0.0000,-5.2826
6,10,92.0776,27.0792,0.1298,-0.3693,1.3515,1.5545,0.0001,-2.3767
6,11,96.9470,15.8884,0.4332,0.1777,-0.3071,0.4398,0.0002,-2.2442
6,12,94.5803,14.6974,0.4950,0.2327,0.4860,-0.3894,0.0000,-2.1476
6,13,95.7020,12.5060,0.5692,0.3923,-1.2618,0.5788,0.0000,-2.8307
6,14,93.1527,14.9934,0.4783,0.2077,-2.0264,0.3788,0.0001,-4.4784
6,15,89.5926,15.9588,0.4279,0.1122,-1.0492,1.0186,0.0000,-4.5090
6,16,87.3989,20.8631,0.2517,-0.1739,-1.6424,-0.0457,0.0001,-6.1972
6,17,83.5610,20.4557,0.2176,-0.1229,1.1209,1.0900,0.0000,-3.9864
6,18,88.0152,14.1887,0.4314,0.1907,0.8324,0.4529,0.0001,-2.7012
6,19,91.8412,10.5048,0.5992,0.4850,-0.2750,0.2444,0.0001,-2.7319
6,20,91.2038,11.7861,0.5752,0.4200,-0.1917,1.0525,0.0000,-1.8710
6,21,90.8839,13.9562,0.4868,0.2510,-1.5991,0.4797,0.0001,-2.9905
6,22,88.1038,15.0983,0.4140,0.1430,1.5227,-0.0244,0.0000,-1.4923
6,23,91.2315,15.0010,0.4196,0.1468,-0.3504,0.0766,0.0000,-1.7660
6,24,90.3852,15.5371,0.3920,0.1091,2.8638,-1.0640,0.0000,0.0338
6,25,97.2105,8.2866,0.6656,0.6293,-0.9792,0.1630,0.0001,-0.7826
6,26,94.7126,9.7809,0.6590,0.5946,1.8344,-0.1894,0.0000,0.8624
6,27,97.4684,9.4800,0.6822,0.6273,-2.0704,-1.2920,0.0000,-2.5001
6,28,94.3264,7.3070,0.7451,0.8048,-1.4435,0.5089,0.0000,-3.4347
6,29,92.2104,8.1183,0.7161,0.7596,2.1788,-1.7970,0.0000,-3.0529
7,0,100.0000,13.3333,0.5460,0.3838,-0.0000,-0.0000,0.0002,-0.0002
7,1,97.3975,9.5235,0.7100,0.8360,1.7935,-0.9923,0.0001,0.8009
7,2,100.6824,6.9380,0.8695,1.3499,-2.7953,2.4454,0.0001,0.4509
7,3,96.7453,9.8630,0.7624,1.1837,1.4079,0.0630,0.0000,1.9217
7,4,98.3644,9.9097,0.7421,1.0736,-1.8745,-3.0819,0.0000,-3.0347
7,5,95.9056,7.3060,0.8417,1.3323,2.7917,-4.0480,0.0000,-4.2910
7,6,99.6676,3.5357,1.0632,1.9201,1.4285,0.1114,0.0001,-2.7512
7,7,101.3647,3.6193,1.1751,2.2141,-0.0499,3.7633,0.0000,0.9622
7,8,101.3178,5.5793,1.1383,2.1345,-2.8089,6.9341,0.0000,5.0874
7,9,98.9275,8.7110,0.9506,1.6792,4.6530,-9.7606,0.0001,-0.0204
7,10,103.0150,4.1383,1.1040,1.9917,-2.8051,2.6691,0.0001,-0.1564
7,11,100.0642,5.7278,1.0704,1.9434,-2.8982,3.7601,0.0000,0.7054
7,12,97.4391,7.6157,0.9481,1.6395,-1.2960,-0.4206,0.0001,-1.0113
7,13,96.2284,7.3992,0.8962,1.4646,-2.8732,0.7720,0.0000,-3.1125
7,14,93.1978,7.8701,0.8288,1.2677,0.4207,4.3160,0.0000,1.6241
7,15,93.6673,10.8171,0.6641,0.7496,0.6628,1.6397,0.0001,3.9266
7,16,94.4671,12.1105,0.5825,0.4531,-0.7011,1.2935,0.0001,4.5189
7,17,93.4113,13.8361,0.5169,0.2831,-0.8219,-1.5005,0.0000,2.1965
7,18,92.0004,10.5245,0.6137,0.5079,-0.9225,0.7008,0.0001,1.9748
7,19,90.2160,12.9997,0.5285,0.3257,0.4695,0.2390,0.0001,2.6833
7,20,90.9809,13.4703,0.5027,0.2833,-0.5926,0.3851,0.0000,2.4758
7,21,89.8596,14.6529,0.4469,0.1874,-1.3038,-1.5521,0.0000,-0.3801
7,22,87.2659,9.1749,0.6132,0.5576,-1.5290,1.1665,0.0001,-0.7427
7,23,83.8448,15.4008,0.3852,0.0931,-0.3145,-1.1676,0.0001,-2.2249
7,24,83.3320,13.3069,0.4233,0.2230,-0.4673,0.1220,0.0000,-2.5702
7,25,82.1188,14.6170,0.3740,0.1280,-1.3651,1.0954,0.0000,-2.8398
7,26,78.8940,19.5295,0.1917,-0.1477,0.6571,-0.4916,0.0001,-2.6745
7,27,80.6508,15.6885,0.2851,0.0658,-0.2572,-0.8854,0.0001,-3.8171
7,28,79.3089,21.6848,0.1149,-0.2340,1.0537,-0.1615,0.0001,-2.9251
7,29,83.0046,19.2303,0.1745,-0.0702,-0.5459,-1.2971,0.0001,-4.7681
8,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
8,1,103.7437,8.4412,0.7763,0.9814,-2.0731,0.7146,0.0001,-1.3589
8,2,99.9465,10.3030,0.7294,0.9843,-6.0966,4.3149,0.0000,-3.1406
8,3,92.0931,14.6998,0.4963,0.3773,-2.8228,6.9305,0.0002,0.9669
8,4,88.2231,21.7410,0.2750,-0.2018,-0.1522,1.7320,0.0002,2.5465
8,5,87.9164,26.3313,0.1497,-0.3248,-1.3307,-0.0926,0.0001,1.1232
8,6,83.0782,26.7901,0.1097,-0.3239,1.4845,2.2811,0.0000,4.8888
8,7,92.9947,19.7674,0.3259,-0.0224,0.5567,1.8937,0.0001,7.3391
8,8,98.0692,13.9209,0.5423,0.3288,-1.0098,-0.0470,0.0001,6.2821
8,9,94.9703,16.0146,0.4711,0.1807,5.1413,-2.9351,0.0000,8.4882
8,10,104.4503,7.0872,0.7654,0.8433,-0.0512,0.2928,0.0001,8.7297
8,11,104.3417,8.7071,0.7936,0.9724,-1.6252,-0.6393,0.0000,6.4651
8,12,102.2183,7.9490,0.8259,1.0881,-1.3679,1.6803,0.0000,6.7775
8,13,100.4946,9.6769,0.7436,0.8865,-1.2430,-0.6645,0.0000,4.8700
8,14,98.9896,9.0663,0.7418,0.8543,-0.1468,-0.1032,0.0000,4.6201
8,15,98.7922,8.9499,0.7424,0.8403,-2.6239,3.6012,0.0000,5.5974
8,16,95.2553,13.1654,0.5561,0.3863,2.7686,-1.2715,0.0001,7.0944
8,17,98.9847,11.6523,0.6190,0.4718,0.4353,0.1784,0.0000,7.7081
8,18,99.7675,12.1140,0.6156,0.4553,-2.3143,0.6885,0.0000,6.0823
8,19,96.0287,13.5735,0.5412,0.3194,0.4118,0.3989,0.0000,6.8930
8,20,96.6976,14.4497,0.5031,0.2445,0.4460,0.1368,0.0000,7.4758
8,21,97.5217,14.8779,0.4840,0.2091,-0.4323,-0.3346,0.0000,6.7089
8,22,96.6626,13.5092,0.5206,0.2974,-1.0720,0.0493,0.0000,5.6861
8,23,94.4474,13.7447,0.5018,0.2755,-0.2697,-0.0615,0.0000,5.3548
8,24,93.9294,13.5379,0.5001,0.2823,-1.6445,0.2469,0.0000,3.9572
8,25,90.6522,14.4339,0.4454,0.2013,-0.4033,0.1764,0.0000,3.7303
8,26,89.8458,15.0588,0.4032,0.1388,-1.4642,-0.4883,0.0000,1.7779
8,27,86.5586,12.6333,0.4635,0.2871,1.4288,-0.5410,0.0000,2.6656
8,28,90.1017,8.7348,0.6345,0.5876,1.2413,-0.0237,0.0001,3.8831
8,29,92.7797,8.6522,0.6798,0.6610,0.9170,0.4048,0.0000,5.2049
9,0,100.0000,13.3333,0.5460,0.3838,0.0000,0.0000,0.0002,-0.0002
9,1,100.4035,15.0465,0.5468,0.3331,-0.5537,0.8351,0.0000,0.2812
9,2,99.3894,17.2223,0.4754,0.1664,-0.0986,0.4702,0.0001,0.6528
9,3,99.2091,18.6337,0.4344,0.0861,1.8505,-0.5170,0.0000,1.9863
9,4,103.1014,15.5270,0.5381,0.2909,1.5221,-0.0599,0.0001,3.4484
9,5,106.6057,14.8316,0.5755,0.3491,-4.7580,2.8671,0.0000,1.5575
9,6,97.7640,24.6881,0.2361,-0.3226,-1.0018,0.6643,0.0003,1.2198
9,7,96.0234,26.5909,0.1786,-0.2871,1.0457,2.0780,0.0000,4.3435
9,8,100.4523,20.1498,0.3546,-0.0153,-0.5507,-0.0381,0.0001,3.7545
9,9,97.3686,20.2826,0.3481,-0.0527,1.3467,0.0777,0.0000,5.1788
9,10,101.1663,15.1913,0.5168,0.2563,-0.9826,-0.0075,0.0001,4.1886
9,11,98.3433,15.3344,0.5034,0.2308,0.0927,-1.0019,0.0000,3.2793
9,12,98.5226,11.4249,0.6218,0.4914,2.6206,-0.7098,0.0001,5.1901
9,13,103.7279,8.3502,0.7686,0.8363,-0.7444,0.1141,0.0001,4.5597
9,14,102.5307,8.5823,0.7829,0.9238,0.1272,5.0328,0.0000,9.7196
9,15,102.6962,14.6005,0.5469,0.3259,-3.4278,-1.1840,0.0002,5.1076
9,16,98.3181,13.3187,0.5584,0.3485,1.7850,-0.6313,0.0000,6.2613
9,17,101.5820,11.3815,0.6419,0.5056,-0.3319,1.4185,0.0000,7.3479
9,18,100.9877,15.4518,0.5050,0.2073,-1.4588,3.5510,0.0001,9.4400
9,19,98.7150,22.4753,0.2554,-0.2322,-2.4587,0.8554,0.0002,7.8365
9,20,93.8464,26.6018,0.0988,-0.3142,-0.8244,-0.1872,0.0001,6.8249
9,21,90.6190,27.4083,0.0481,-0.3396,0.2062,1.8975,0.0000,8.9285
9,22,92.7054,21.3688,0.2035,-0.1207,0.0870,0.6797,0.0001,9.6951
9,23,94.5127,19.3670,0.2871,-0.0645,-1.2915,-0.5907,0.0000,7.8129
9,24,88.1668,24.2627,0.1112,-0.2827,1.1520,0.2440,0.0001,9.2088
9,25,92.1797,20.4822,0.2126,-0.0925,0.1826,-0.5008,0.0001,8.8905
9,26,93.8214,22.2532,0.1859,-0.1905,-0.8034,-0.0981,0.0000,7.9889
9,27,90.0423,23.3142,0.1225,-0.2147,-0.9774,-0.7926,0.0000,6.2189
9,28,84.7851,27.4753,-0.0241,-0.3778,-0.8213,-0.7490,0.0001,4.6486
9,29,78.0789,30.9643,-0.1631,-0.4825,-0.0565,0.4019,0.0001,4.9939
10,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
10,1,98.2552,16.8868,0.4795,0.1856,-2.3606,0.9422,0.0001,-1.4187
10,2,93.9315,19.3416,0.3897,0.0205,-1.1312,0.2809,0.0001,-2.2691
10,3,91.5726,20.8548,0.3255,-0.0686,-0.7775,0.0583,0.0000,-2.9883
10,4,89.5772,23.6928,0.2241,-0.2347,-1.6485,-0.1781,0.0001,-4.8151
10,5,84.5128,26.2895,0.1335,-0.3224,0.7784,0.4772,0.0000,-3.5594
10,6,87.9869,24.2564,0.1946,-0.2224,-0.0585,1.7110,0.0000,-1.9069
10,7,87.5491,18.9497,0.3289,-0.0112,0.8584,-0.6430,0.0001,-1.6916
10,8,91.9594,21.8405,0.2758,-0.1608,0.1547,0.0620,0.0001,-1.4750
10,9,92.4299,16.2930,0.4330,0.1523,1.1099,0.0915,0.0001,-0.2737
10,10,96.4540,15.7240,0.4804,0.1911,-3.4046,0.3871,0.0000,-3.2912
10,11,88.5904,18.2664,0.3666,-0.0067,0.6393,-0.4554,0.0001,-3.1073
10,12,89.9212,15.8833,0.4316,0.1395,1.4330,0.0086,0.0000,-1.6657
10,13,93.8297,14.5850,0.4933,0.2305,0.5204,-0.9610,0.0000,-2.1064
10,14,95.0354,7.6940,0.7121,0.7374,-0.0374,-0.0119,0.0001,-2.1558
10,15,94.9596,7.6422,0.7763,0.9414,-0.6997,0.2229,0.0000,-2.6327
10,16,93.9771,7.9444,0.7726,0.9571,-2.3716,3.0576,0.0000,-1.9466
10,17,90.9221,11.1923,0.6123,0.5607,0.7178,-0.4948,0.0001,-1.7238
10,18,91.8512,10.6753,0.6202,0.5306,0.4299,-0.5640,0.0000,-1.8579
10,19,92.5532,9.6694,0.6584,0.6083,0.0297,-1.2284,0.0000,-3.0567
10,20,92.6011,7.3540,0.7533,0.8396,-2.0844,0.6378,0.0000,-4.5033
10,21,89.4354,8.4025,0.7131,0.7834,-0.9404,0.5098,0.0000,-4.9340
10,22,88.1869,9.0096,0.6710,0.6867,1.3644,-3.5212,0.0000,-7.0908
10,23,90.1003,4.5150,0.8565,1.1184,-0.1201,0.4560,0.0001,-6.7550
10,24,89.9214,5.1790,0.8886,1.2438,-1.5094,1.5038,0.0000,-6.7606
10,25,88.1591,6.5236,0.8273,1.1043,0.9568,-0.9378,0.0000,-6.7416
10,26,89.2358,5.7696,0.8426,1.1184,0.3920,3.3693,0.0000,-2.9804
10,27,89.7095,8.8206,0.7025,0.7733,3.9730,-7.5110,0.0001,-6.5184
10,28,94.4248,2.1047,0.9688,1.3618,1.2114,-0.7700,0.0001,-6.0772
10,29,96.1492,1.1090,1.1577,1.8411,-0.0682,0.5720,0.0000,-5.5734
11,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
11,1,105.1145,12.5104,0.6390,0.5430,-1.4028,2.4687,0.0000,1.0657
11,2,102.5451,18.9426,0.4334,0.0534,6.1261,-5.0461,0.0002,2.1455
11,3,112.1320,9.6495,0.7236,0.6956,3.3964,-0.1576,0.0002,5.3842
11,4,119.9684,6.6976,0.9458,1.3300,2.7545,-2.7578,0.0001,5.3808
11,5,123.7750,2.7332,1.1968,2.0874,0.2480,-0.2966,0.0001,5.3321
11,6,124.0372,2.5103,1.3561,2.4937,1.4010,-0.3489,0.0001,6.3842
11,7,125.2078,2.3431,1.4554,2.7011,0.0516,5.5734,0.0000,12.0091
11,8,125.2459,4.5781,1.4001,2.5777,-4.6752,5.1476,0.0000,12.4816
11,9,122.0336,6.4839,1.2677,2.2972,7.2078,-8.2327,0.0001,11.4566
11,10,127.1816,3.2900,1.3744,2.4913,-2.9049,0.2021,0.0000,8.7538
11,11,124.8902,3.3780,1.4078,2.5626,0.4598,3.4992,0.0000,12.7128
11,12,125.2247,4.7826,1.3547,2.4400,-0.3123,4.5337,0.0000,16.9342
11,13,125.0029,6.5518,1.2358,2.1642,2.1624,0.2543,0.0001,19.3508
11,14,126.5992,6.6560,1.1800,1.9944,3.8093,1.4005,0.0000,24.5606
11,15,129.6816,7.3031,1.1327,1.8189,1.5030,5.7989,0.0000,31.8625
11,16,130.9554,10.2107,0.9613,1.3169,-2.3323,2.4547,0.0001,31.9848
11,17,128.8964,11.5602,0.8139,0.8507,4.8190,-0.2708,0.0001,36.5329
11,18,133.9092,11.3546,0.8293,0.7693,5.7725,-2.8397,0.0000,39.4656
11,19,141.0014,8.0164,0.9735,1.0853,1.5959,-1.2875,0.0001,39.7739
11,20,142.9257,6.3428,1.0923,1.4189,4.7685,-2.7154,0.0001,41.8269
11,21,147.8239,3.8408,1.2686,1.8910,7.5452,-2.1402,0.0001,47.2319
11,22,154.7316,2.3324,1.4534,2.3289,2.9688,3.1150,0.0001,53.3156
11,23,157.0718,3.9797,1.4803,2.3784,5.0273,-3.6921,0.0000,54.6507
11,24,160.5308,2.3944,1.5771,2.5637,3.7469,-1.0396,0.0000,57.3580
11,25,163.0619,1.9573,1.6492,2.6930,3.6748,3.6412,0.0000,64.6739
11,26,165.3921,3.3776,1.6221,2.6114,0.7579,-0.1765,0.0000,65.2553
11,27,165.8517,3.3120,1.6097,2.5662,-4.3587,7.5360,0.0000,68.4326
11,28,163.1647,6.1978,1.4559,2.2124,20.7446,-15.9036,0.0001,73.2735
11,29,176.0520,0.0003,1.6913,2.6770,0.0616,1.8932,0.0001,75.2281
12,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
12,1,97.4670,17.8675,0.4453,0.1105,2.2644,-2.5309,0.0001,-0.2668
12,2,101.6146,11.2732,0.6526,0.5602,-1.2837,0.6094,0.0001,-0.9413
12,3,98.7319,16.7871,0.4777,0.1860,-1.8290,0.9509,0.0001,-1.8195
12,4,95.9292,18.4846,0.4190,0.0682,-1.8565,0.6471,0.0000,-3.0290
12,5,92.0425,21.9643,0.2876,-0.1540,-0.5817,0.1971,0.0001,-3.4137
12,6,90.6540,24.8524,0.1932,-0.2728,1.0253,0.1483,0.0001,-2.2402
12,7,94.2189,23.8894,0.2304,-0.2045,-1.3039,-1.5734,0.0000,-5.1175
12,8,87.4712,29.6569,0.0502,-0.4600,1.4856,-0.3182,0.0001,-3.9502
12,9,93.9205,31.2131,0.0367,-0.4433,-0.7387,-3.5715,0.0000,-8.2604
12,10,79.1910,38.9764,-0.2148,-0.7362,-0.1269,-0.1751,0.0002,-8.5626
12,11,75.7356,39.3714,-0.2531,-0.7004,0.5497,2.6513,0.0000,-5.3616
12,12,73.1760,35.7701,-0.2016,-0.6022,-0.1737,3.2865,0.0001,-2.2489
12,13,73.8623,31.0778,-0.0999,-0.4592,0.4922,-0.1396,0.0001,-1.8964
12,14,71.4210,31.3096,-0.1230,-0.4991,0.1779,0.5648,0.0000,-1.1538
12,15,69.6397,30.0796,-0.1077,-0.4431,0.2545,-1.9298,0.0000,-2.8291
12,16,67.5716,33.9458,-0.2171,-0.6059,0.2801,-1.6424,0.0001,-4.1915
12,17,64.9716,37.6523,-0.3081,-0.6948,0.5403,0.0353,0.0001,-3.6159
12,18,62.4825,37.5940,-0.3236,-0.6787,-1.1198,-0.3566,0.0000,-5.0923
12,19,66.1173,38.1073,-0.3257,-0.6997,0.3348,1.2503,0.0000,-3.5073
12,20,65.0828,36.2650,-0.3033,-0.6331,-1.2903,7.3874,0.0000,2.5898
12,21,69.0448,25.7071,-0.0506,-0.2695,0.0783,0.4306,0.0002,3.0984
12,22,68.7869,25.0270,-0.0211,-0.3161,0.1444,0.4503,0.0000,3.6930
12,23,65.9338,23.3565,0.0002,-0.2429,0.0404,0.0743,0.0000,3.8078
12,24,64.0218,23.1214,-0.0075,-0.2556,0.0009,0.2197,0.0000,4.0284
12,25,67.5331,22.2169,0.0281,-0.2155,-0.0084,1.3534,0.0000,5.3734
12,26,68.6555,16.9223,0.1683,-0.0240,-0.0770,-1.1374,0.0001,4.1589
12,27,65.9130,22.1995,0.0172,-0.2701,-0.5702,-0.1979,0.0001,3.3907
12,28,62.5249,30.4354,-0.2295,-0.5233,-0.0185,0.4812,0.0001,3.8531
12,29,61.4457,28.6538,-0.1989,-0.3963,0.2342,-0.7023,0.0001,3.3850
13,0,100.0000,13.3333,0.5460,0.3838,-0.0000,-0.0000,0.0002,-0.0002
13,1,98.6081,12.2345,0.6188,0.5415,-1.5687,1.0232,0.0000,-0.5457
13,2,95.7349,14.9004,0.5190,0.3170,2.1713,0.8326,0.0001,2.4581
13,3,99.2435,16.4379,0.4946,0.2128,-0.5174,-2.1135,0.0000,-0.1728
13,4,98.2465,9.7704,0.6825,0.6810,0.9901,-0.7312,0.0001,0.0860
13,5,100.2481,6.3344,0.8708,1.2745,-0.4771,1.1839,0.0001,0.7926
13,6,99.5491,8.0727,0.8474,1.3326,-3.3729,1.7881,0.0000,-0.7921
13,7,95.6760,9.4757,0.7615,1.1336,-0.4885,3.4602,0.0000,2.1796
13,8,95.0995,12.0724,0.6126,0.6557,-4.9855,5.8638,0.0001,3.0577
13,9,88.5525,17.2450,0.3861,0.0407,-0.4422,1.9729,0.0002,4.5882
13,10,87.8306,20.2537,0.3003,-0.1063,1.4845,-0.0177,0.0001,6.0550
13,11,91.6753,19.8193,0.3231,-0.0624,0.1944,0.3053,0.0000,6.5547
13,12,92.3228,16.9476,0.4083,0.0910,-0.1726,0.0685,0.0001,6.4505
13,13,91.7887,15.8492,0.4431,0.1376,-0.3176,-0.1739,0.0000,5.9590
13,14,91.0108,13.9384,0.4971,0.2563,0.9143,-0.6221,0.0000,6.2512
13,15,93.0743,9.4174,0.6548,0.5965,-1.9441,0.6262,0.0001,4.9332
13,16,89.1637,11.8604,0.5685,0.4356,-0.1061,0.6940,0.0000,5.5210
13,17,89.0017,13.0237,0.5210,0.3191,-1.4673,1.5489,0.0000,5.6027
13,18,86.4210,16.5797,0.3729,0.0435,-0.0026,0.4629,0.0001,6.0628
13,19,86.4159,18.0305,0.3119,-0.0291,1.9795,-0.1759,0.0000,7.8664
13,20,91.7250,13.9902,0.4561,0.2126,-0.8825,-0.0559,0.0001,6.9280
13,21,88.8958,15.9112,0.3881,0.0860,-1.2555,0.5568,0.0000,6.2292
13,22,86.1428,18.5306,0.2815,-0.0649,-0.5967,0.8276,0.0001,6.4600
13,23,84.6051,28.1564,-0.0112,-0.4443,2.6123,0.6949,0.0002,9.7670
13,24,93.8864,17.4574,0.2949,0.0625,0.0177,-1.5465,0.0002,8.2380
13,25,92.3036,20.9384,0.2303,-0.1638,1.2149,-0.1942,0.0001,9.2585
13,26,96.4230,17.8334,0.3259,0.0224,1.1874,0.6726,0.0001,11.1185
13,27,101.5798,13.7284,0.5019,0.2625,0.1151,0.0297,0.0001,11.2631
13,28,101.9328,15.0534,0.4801,0.2078,2.6885,-0.9673,0.0000,12.9843
13,29,107.2896,11.3681,0.6370,0.4914,-0.3709,0.6785,0.0001,13.2919
14,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
14,1,101.4647,7.9251,0.7830,1.0232,1.6513,-0.1634,0.0001,1.4876
14,2,104.4892,7.4994,0.8831,1.3898,2.9785,-5.7530,0.0001,-1.2870
14,3,108.2931,1.8767,1.1813,2.1647,0.1218,0.2791,0.0001,-0.8862
14,4,108.4309,2.0776,1.3273,2.5370,0.5772,-0.4761,0.0000,-0.7851
14,5,108.9196,1.8577,1.4254,2.7331,2.8056,-2.0277,0.0000,-0.0071
14,6,111.0333,1.0584,1.5190,2.8913,-0.5572,3.2421,0.0000,2.6776
14,7,110.6424,2.2447,1.5102,2.8639,-4.8884,3.6476,0.0000,1.4368
14,8,107.4242,3.5062,1.4342,2.7198,2.5449,0.0201,0.0000,4.0018
14,9,109.1093,3.5133,1.3986,2.6387,1.0230,-0.6681,0.0000,4.3567
14,10,109.8226,3.2676,1.3900,2.6112,0.6488,2.4903,0.0000,7.4959
14,11,110.2865,4.2114,1.3378,2.4882,3.7583,-1.4161,0.0000,9.8381
14,12,112.9904,3.6691,1.3409,2.4750,-1.4240,2.3179,0.0000,10.7319
14,13,111.9259,4.6006,1.2876,2.3518,-3.7482,10.8462,0.0000,17.8299
